No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Nanga Bere;5315032001;Nanga Bere;53.15.09.2009
2;Benteng Dewa;5315032002;Benteng Dewa;53.15.09.2010
3;Nanga Lili;5315032003;Nanga Lili;53.15.09.2008
4;Repi;5315032004;Repi;53.15.09.2001
5;Watu Waja;5315032005;Watu Waja;53.15.09.2002
6;Surunumbeng;5315032006;Surunumbeng;53.15.09.2003
7;Munting;5315032007;Munting;53.15.09.2004
8;Lalong;5315032008;Lalong;53.15.09.2006
9;Kakor;5315032009;Kakor;53.15.09.2005
10;Wae Mose;5315032010;Wae Mose;53.15.09.2007
11;Watu Tiri;5315032011;Watu Tiri;53.15.09.2013
12;Benteng Tado;5315032012;Benteng Tado;53.15.09.2014
13;Watu Rambung;5315032013;Watu Rambung;53.15.09.2011
14;Lendong;5315032014;Lendong;53.15.09.2012
15;Modo;5315032015;Modo;53.15.09.2015
