No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Nggasuang;7211070001;Nggasuang;72.11.03.2007
2;Toropot;7211070002;Toropot;72.11.03.2001
3;Kokudang;7211070003;Kokudang;72.11.03.2002
4;Minanga;7211070004;Minanga;72.11.03.2014
5;Paisubebe;7211070005;Paisubebe;72.11.03.2012
6;Kaukes;7211070006;Kaukes;72.11.03.2003
7;Keak;7211070007;Keak;72.11.03.2016
8;Bungin;7211070008;Bungin;72.11.03.2004
9;Ndindibung;7211070009;Ndindibung;72.11.03.2006
10;Bolokut;7211070010;Bolokut;72.11.03.2015
11;Mandel;7211070011;Mandel;72.11.03.2013
12;Panapat;7211070012;Panapat;72.11.03.2005
13;Mbuang-mbuang;7211070013;Mbuang-mbuang;72.11.03.2008
14;Timpaus;7211070014;Timpaus;72.11.03.2009
15;Kasuari;7211070015;Kasuari;72.11.03.2010
16;Sonit;7211070016;Sonit;72.11.03.2011
