No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Glesungrejo;3312090001;Glesungrejo;33.12.07.2001
2;Gambiranom;3312090002;Gambiranom;33.12.07.2006
3;Balepanjang;3312090003;Balepanjang;33.12.07.2002
4;Watuagung;3312090004;Watuagung;33.12.07.2003
5;Baturetno;3312090005;Baturetno;33.12.07.2005
6;Belikurip;3312090006;Belikurip;33.12.07.2004
7;Temon;3312090007;Temon;33.12.07.2009
8;Saradan;3312090008;Saradan;33.12.07.2008
9;Talunombo;3312090009;Talunombo;33.12.07.2007
10;Sendangrejo;3312090010;Sendangrejo;33.12.07.2011
11;Boto;3312090011;Boto;33.12.07.2012
12;Kedungombo;3312090012;Kedungombo;33.12.07.2013
13;Setrorejo;3312090013;Setrorejo;33.12.07.2010
