No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Garunggang;1213040001;Garunggang;12.05.03.2016
2;Parit Bindu;1213040002;Parit Bindu;12.05.03.2012
3;Beruam;1213040003;Beruam;12.05.03.2007
4;Besadi;1213040004;Besadi;12.05.03.2006
5;Perkebunan Blangkahan;1213040005;Perkebunan B. Lawang;12.05.01.2009
6;Sei Penjara;1213040006;Sei Penjara;12.05.03.2013
7;Raja Tengah;1213040007;Raja Tengah;12.05.03.2009
8;Namo Mbelin;1213040008;Namo Mbelin;12.05.03.2011
9;Bekiung;1213040009;Bekiung;12.05.03.2004
10;Balai Kasih;1213040010;Balai Kasih;12.05.03.2003
11;Dalan Naman;1213040011;Dalan Naman;12.05.03.2002
12;Pekan Kuala;1213040012;Pekan Kuala;12.05.03.1001
13;Perkebunan Bekiun;1213040013;Perkebunan Bekiun;12.05.03.2015
14;Suka Damai;1213040017;Suka Damai;12.05.03.2017
15;Sido Makmur;1213040018;Sido Makmur;12.05.03.2018
16;Bela Rakyat;1213040019;Bela Rakyat;12.05.03.1019
