No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bandungrejo;3507040001;Bandungrejo;35.07.03.2007
2;Sumberbening;3507040002;Sumberbening;35.07.03.2006
3;Srigonco;3507040003;Srigonco;35.07.03.2005
4;Wonorejo;3507040004;Wonorejo;35.07.03.2004
5;Bantur;3507040005;Bantur;35.07.03.2003
6;Pringgodani;3507040006;Pringgondani;35.07.03.2008
7;Rejosari;3507040007;Rejosari;35.07.03.2002
8;Wonokerto;3507040008;Wonokerto;35.07.03.2001
9;Rejoyoso;3507040009;Rejoyoso;35.07.03.2009
10;Karangsari;3507040010;Karangsari;35.07.03.2010
