No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pener;3328090001;Pener;33.28.09.2002
2;Dermasuci;3328090002;Dermasuci;33.28.09.2001
3;Dukuhjati Kidul;3328090003;Dukuhjati Kidul;33.28.09.2003
4;Depok;3328090004;Depok;33.28.09.2004
5;Penusupan;3328090005;Penusupan;33.28.09.2005
6;Bogares Kidul;3328090006;Bogares Kidul;33.28.09.2006
7;Bogares Lor;3328090007;Bogares Lor;33.28.09.2007
8;Pangkah;3328090008;Pangkah;33.28.09.2008
9;Curug;3328090009;Curug;33.28.09.2010
10;Dukuhsembung;3328090010;Dukuhsembung;33.28.09.2009
11;Kendalserut;3328090011;Kendalserut;33.28.09.2011
12;Grobog Kulon;3328090012;Grobog Kulon;33.28.09.2012
13;Grobog Wetan;3328090013;Grobog Wetan;33.28.09.2015
14;Talok;3328090014;Talok;33.28.09.2016
15;Paketiban;3328090015;Paketiban;33.28.09.2017
16;Rancawiru;3328090016;Rancawiru;33.28.09.2018
17;Balamoa;3328090017;Balamoa;33.28.09.2023
18;Dermasandi;3328090018;Dermasandi;33.28.09.2022
19;Purbayasa;3328090019;Pubayasa;33.28.09.2021
20;Jenggawur;3328090020;Jenggawur;33.28.09.2019
21;Kalikangkung;3328090021;Kalikangkung;33.28.09.2020
22;Pecabean;3328090022;Pecabean;33.28.09.2014
23;Bedug;3328090023;Bedug;33.28.09.2013
