No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mekarsari;3202230001;Mekarsari;32.02.16.2011
2;Nyangkowek;3202230002;Nyangkowek;32.02.16.2002
3;Purwasari;3202230003;Purwasari;32.02.16.2007
4;Caringin;3202230004;Caringin;32.02.16.2008
5;Bangbayang;3202230005;Bangbayang;32.02.16.2012
6;Cisaat;3202230006;Cisaat;32.02.16.2006
7;Tenjolaya;3202230007;Tenjolaya;32.02.16.2003
8;Pasawahan;3202230008;Pasawahan;32.02.16.2005
9;Cicurug;3202230009;Cicurug;32.02.16.1001
10;Nanggerang;3202230010;Nanggerang;32.02.16.2013
11;Tenjoayu;3202230011;Tenjoayu;32.02.16.2009
12;Benda;3202230012;Benda;32.02.16.2004
13;Kutajaya;3202230013;Kutajaya;32.02.16.2010
