No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lowungu;3323121001;Lowungu;33.23.18.2005
2;Larangan Luwok;3323121002;Larangan Luwok;33.23.18.2006
3;Prangkokan;3323121003;Prangkokan;33.23.18.2004
4;Jlegong;3323121004;Jlegong;33.23.18.2003
5;Banjarsari;3323121005;Banjarsari;33.23.18.2002
6;Congkrang;3323121006;Congkrang;33.23.18.2007
7;Kebondalem;3323121007;Kebondalem;33.23.18.2008
8;Kemuning;3323121008;Kemuning;33.23.18.2009
9;Bejen;3323121009;Bejen;33.23.18.2001
10;Selosabrang;3323121010;Selosabrang;33.23.18.2010
11;Petung;3323121011;Petung;33.23.18.2012
12;Tanjung Sari;3323121012;Tanjungsari;33.23.18.2011
13;Duren;3323121013;Duren;33.23.18.2013
14;Ngaliyan;3323121014;Ngaliyan;33.23.18.2014
