No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lok Rawa;6304070001;Lokrawa;63.04.06.2014
2;Terantang;6304070002;Terantang;63.04.06.2001
3;Sungai Ramania;6304070003;Sei Ramania;63.04.06.2015
4;Puntik Luar;6304070004;Puntik Luar;63.04.06.2003
5;Puntik Tengah;6304070005;Puntik Tengah;63.04.06.2011
6;Puntik Dalam;6304070006;Puntik Dalam;63.04.06.2004
7;Karang Indah;6304070007;Karang Indah;63.04.06.2021
8;Karang Bunga;6304070008;Karang Bunga;63.04.06.2020
9;Tabing Rimbah;6304070009;Tabing Rimbah;63.04.06.2005
10;Bangkit Baru;6304070010;Bangkit Baru;63.04.06.2016
11;Tanipah;6304070011;Tanipah;63.04.06.2002
12;Tatah Alayung;6304070012;Tatah Alayung;63.04.06.2009
13;Antasan Segara;6304070013;Antasan Segera;63.04.06.2017
14;Pantai Hambawang;6304070014;Pantai Hambawang;63.04.06.2006
