No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Luang Barat;8108060001;Luang Barat;81.08.03.2001
2;Luang Timur;8108060002;Luang Timur;81.08.03.2002
3;Elo;8108060003;Elo;81.08.03.2003
4;Romkisar;8108060004;Rumkisar;81.08.03.2004
5;Lelang;8108060005;Lelang;81.08.03.2005
6;Romdara;8108060006;Romdara;81.08.03.2007
7;Mahaleta;8108060007;Mahaleta;81.08.03.2006
8;Rotnama;8108060008;Rotnama;81.08.03.2008
9;Batu Gajah;8108060009;Batugajah;81.08.03.2009
10;Pupioliora;8108060010;Pupliora;81.08.03.2010
11;Regoha;8108060011;Regoha;81.08.03.2011
