No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Huta Pardomuan;1203011031;Huta Pardomuan;12.03.21.2026
2;Aek Badak Julu;1203011032;Aek Badak Julu;12.03.21.2024
3;Aek Badak Jae;1203011033;Aek Badak Jae;12.03.21.2023
4;Aek Libung;1203011038;Aek Libung;12.03.21.2018
5;Bulu Gading;1203011043;Bulu Gading;12.03.21.2013
6;Bange;1203011044;Bange;12.03.21.2012
7;Tolang Jae;1203011047;Tolang Jae;12.03.21.2009
8;Mondang;1203011048;Mondang;12.03.21.2004
9;Janji Mauli Baringin;1203011049;Janji Mauli Baringin;12.03.21.2003
10;Tolang Julu;1203011050;Tolang Julu;12.03.21.2008
11;Sipange Godang;1203011051;Sipange Godang;12.03.21.2007
12;Sipange Julu;1203011052;Sipange Julu;12.03.21.2006
13;Sialang;1203011053;Sialang;12.03.21.2005
14;Somanggal Parmonangan;1203011058;Somanggal Parmonangan;12.03.21.2058
15;Lumban Huayan;1203011059;Lumban Huayan;12.03.21.2059
16;Sayur Matinggi;1203011060;Sayur Matinggi;12.03.21.1063
17;Silaiya;1203011061;Silaiya;12.03.21.2057
18;Silaiya Tanjung Leuk;1203011062;Silaiya Tanjung Leuk;12.03.21.2062
19;Sipange Siunjam;1203011063;Sipange Siunjam;12.03.21.2056
