No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kamal;3329070001;Kamal;33.29.15.2001
2;Wlahar;3329070002;Wlahar;33.29.15.2010
3;Pamulihan;3329070003;Pamulihan;33.29.15.2006
4;Kedungbokor;3329070004;Kedungbokor;33.29.15.2003
5;Larangan;3329070005;Larangan;33.29.15.2004
6;Karangbale;3329070006;Karangbale;33.29.15.2002
7;Luwunggede;3329070007;Luwunggede;33.29.15.2005
8;Slatri;3329070008;Slatri;33.29.15.2009
9;Sitanggal;3329070009;Sitanggal;33.29.15.2008
10;Siandong;3329070010;Siandong;33.29.15.2011
11;Rengaspendawa;3329070011;Rengaspendawa;33.29.15.2007
