No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rempung;5203051001;Rempung;52.03.12.2001
2;Pringgasela;5203051002;Pringgasela;52.03.12.2002
3;Jurit;5203051003;Jurit;52.03.12.2003
4;Pengadangan;5203051004;Pengadangan;52.03.12.2004
5;Aikdewa;5203051005;Aik Dewa;52.03.12.2005
6;Jurit Baru;5203051006;Jurit Baru;52.03.12.2006
7;Pringgasela Selatan;5203051007;Pringgasela Selatan;52.03.12.2007
8;Pringgasela Selatan;5203051007;Pringgasela Selatan;52.03.12.2007
9;Pengadangan Barat;5203051008;Pengadangan Barat;52.03.12.2008
10;Pringgasela Timur;5203051009;Pringgasela Timur;52.03.12.2010
11;Timbanuh;5203051010;Timbanuh;52.03.12.2009
