No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Gandang;6210030001;Gandang;62.11.06.2008
2;Garantung;6210030002;Garantung;62.11.06.2007
3;Maliku Baru;6210030003;Maliku Baru;62.11.06.2011
4;Badirih;6210030004;Badirih;62.11.06.2009
5;Tahai Jaya;6210030005;Tahai Jaya;62.11.06.2001
6;Tahai Baru;6210030006;Tahai Baru;62.11.06.2010
7;Kanamit;6210030007;Kanamit;62.11.06.2006
8;Purwodadi;6210030008;Purwodadi;62.11.06.2002
9;Wono Agung;6210030009;Wono Agung;62.11.06.2003
10;Kanamit Barat;6210030010;Kanamit Barat;62.11.06.2004
11;Sei Baru Tewu;6210030011;Sei Baru Tewu;62.11.06.2005
12;Sidodadi;6210030012;Sidodadi;62.11.06.2012
13;Kanamit Jaya;6210030013;Kanamit Jaya;62.11.06.2013
14;Gandang Barat;6210030014;Gandang Barat;62.11.06.2014
15;Maliku Mulya;6210030015;Maliku Mulya;62.11.06.2015
