No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tanah Intan;6303120001;Tanah Intan;63.03.08.2008
2;Sungai Tabuk;6303120002;Sungai Tabuk;63.03.08.2026
3;Lokcantung;6303120003;Lok Cantung;63.03.08.2007
4;Cabi;6303120004;Cabi;63.03.08.2018
5;Simpang Empat;6303120005;Simpang Empat;63.03.08.2006
6;Sungai Raya;6303120006;Sungai Raya;63.03.08.2009
7;Lawiran;6303120007;Lawiran;63.03.08.2014
8;Sungai Langsat;6303120008;Sungai Langsat;63.03.08.2011
9;Paring Tali;6303120009;Paring Tali;63.03.08.2022
10;Batu Balian;6303120010;Batu Balian;63.03.08.2017
11;Sungkai;6303120011;Sungkai;63.03.08.2010
12;Pasar Lama;6303120012;Pasar Lama;63.03.08.2025
13;Sungkai Baru;6303120013;Sungai Baru;63.03.08.2021
14;Berkat Mulya;6303120014;Berkat Mulia;63.03.08.2019
15;Paku;6303120015;Paku;63.03.08.2005
16;Keramat Mina;6303122001;Keramat Mina;63.03.20.2001
17;Cinta Puri;6303122002;Cintapuri;63.03.20.2003
18;Surian Hanyar;6303122003;---;---
19;Surian Hanyar;6303122003;---;---
20;Simpang Lima;6303122004;Simpang Lima;63.03.20.2008
21;Sindang Jaya;6303122005;Sindang Jaya;63.03.20.2010
22;Karya Makmur;6303122006;Karya Makmur;63.03.20.2009
23;Makmur Karya;6303122007;Makmur Karya;63.03.20.2007
24;Alalak Padang;6303122008;Alalak Padang;63.03.20.2006
25;Benua Anyar;6303122009;Benua Anyar;63.03.20.2005
26;Garis Hanyar;6303122010;Garis Hanyar;63.03.20.2002
27;Sumber Sari;6303122011;Sumber Sari;63.03.20.2011
