No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Hiligeho;1214030006;Hiligeho;12.14.06.2006
2;Hilitobara;1214030007;Hilitobara;12.14.06.2007
3;Pasar Teluk Dalam;1214030008;Pasar Teluk Dalam;12.14.06.1008
4;Bawonifaoso;1214030009;Bawonifaoso;12.14.06.2009
5;Bawozaua;1214030010;Bawozaua;12.14.06.2010
6;Hiliganowo;1214030011;Hiliganowo;12.14.06.2011
7;Bawodobara;1214030022;Bawodobara;12.14.06.2023
8;Bawolowalani;1214030023;Bawolowalani;12.14.06.2024
9;Hilisondrekha;1214030024;Hilisondrekha;12.14.06.2026
10;Hilisaootoniha;1214030025;Hilisao'otoniha;12.14.06.2025
11;Hilianaa;1214030040;Hiliana'a;12.14.06.2042
12;Hiliganowo Saloo;1214030041;Hiliganowo Salo'o;12.14.06.2043
13;'Hiliganowosa''ua';1214030042;Ganowo Saua;12.14.06.2044
14;Hililaza;1214030043;Hililaza;12.14.06.2046
15;Nanowa;1214030044;Nanowa;12.14.06.2045
