No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Gentong;3521120001;Gentong;35.21.10.2001
2;Babadan;3521120002;Babadan;35.21.10.2002
3;Kedung Putri;3521120003;Kedungputri;35.21.10.2004
4;Semen;3521120004;Semen;35.21.10.2003
5;Teguhan;3521120005;Teguhan;35.21.10.2009
6;Sirigan;3521120006;Sirigan;35.21.10.2010
7;Jeblogan;3521120007;Jeblogan;35.21.10.2011
8;Jambangan;3521120008;Jambangan;35.21.10.2008
9;Tempuran;3521120009;Tempuran;35.21.10.2005
10;Dawu;3521120010;Dawu;35.21.10.2006
11;Paron;3521120011;Paron;35.21.10.2007
12;Gelung;3521120012;Gelung;35.21.10.2013
13;Ngale;3521120013;Ngale;35.21.10.2012
14;Kebon;3521120014;Kebon;35.21.10.2014
