No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lamendora;7403103001;Lamendora;74.02.33.2006
2;Kapoi Ala;7403103002;Kapoiala;74.02.33.1001
3;Sambaraasi;7403103003;Sambaraasi;74.02.33.2005
4;Labotoy;7403103004;Labotoy;74.02.33.2003
5;Pereoa;7403103005;Pereoe;74.02.33.2008
6;Lalimbue;7403103006;Lalimbue;74.02.33.2010
7;Muara Sampara;7403103007;Muara Sampara;74.02.33.2004
8;Ulu Lalimbue;7403103008;Ulu Lalimbue;74.02.33.2009
9;Lalimbue Jaya;7403103009;Lalimbue Jaya;74.02.33.2002
10;Tani Indah;7403103010;Tani Indah;74.02.33.2007
11;Tombawatu;7403103011;Tombawatu;74.02.33.2011
12;Kapoiala Baru;7403103012;Kapoiala Baru;74.02.33.2013
13;Labotoy Jaya;7403103013;Labotoy Jaya;74.02.33.2014
14;Lalonggobuno;7403103014;Lalonggombuno;74.02.33.2012
15;Labota;7403103015;Labotoy;74.02.33.2003
