No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Way Timah;1608020020;Way Timah;16.09.03.2020
2;Sipatuhu;1608020021;Sipatuhu;16.09.03.2021
3;Air Rupik;1608020022;Air Rupik;16.09.03.2028
4;Banding Agung;1608020023;Banding Agung;16.09.03.2022
5;Surabaya;1608020024;Surabaya;16.09.03.2024
6;Bandar Agung Ranau;1608020025;Bandar Agung Ranau;16.09.03.1023
7;Sugih Waras;1608020026;Sugih Waras;16.09.03.2025
8;Suka Negeri;1608020027;Suka Negeri;16.09.03.2026
9;Rantau Nipis;1608020028;Rantau Nipis;16.09.03.2027
10;Merbau;1608020033;Talang Merbau;16.09.03.2031
11;Tanjung Agung;1608020034;Tanjung Agung;16.09.03.2032
12;Telanai;1608020035;Telanai;16.09.03.2034
13;Tanjung Harapan;1608020036;Tanjung Harapan;16.09.03.2033
14;Sidodadi;1608020037;Sidodadi;16.09.03.2040
15;Sipatuhu Dua;1608020038;Sipatuhu Ii;16.09.03.2041
16;Penantian;1608020039;Penantian;16.09.03.2038
17;Sukamaju;1608020040;Suka Maju;16.09.03.2039
18;Tangsi Agung;1608020041;Tangsi Agung;16.09.03.2037
19;Sumber Makmur;1608020042;Sumber Makmur;16.09.03.2035
20;Karang Indah;1608020043;Karang Indah;16.09.03.2036
21;Terap Mulia;1608020044;Terap Mulia;16.09.03.2042
22;Surabaya Timur;1608020045;Surabaya Timur;16.09.03.2043
