No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Simpang Tiga;6111020001;Simpang Tiga;61.11.01.2004
2;Sejahtera;6111020002;Sejahtera;61.11.01.2003
3;Pangkalan Buton;6111020003;Pangkalan Buton;61.11.01.2002
4;Sutra;6111020004;Sutera;61.11.01.2001
5;Benawai Agung;6111020005;Benawai Agung;61.11.01.2005
6;Harapan Mulia;6111020006;Harapan Mulia;61.11.01.2006
7;Sedahan Jaya;6111020007;Sedahan Jaya;61.11.01.2008
8;Gunung Sembilan;6111020008;Gunungsembilan;61.11.01.2009
9;Pampang Harapan;6111020009;Pampang Harapan;61.11.01.2007
10;Riam Berasapjaya;6111020010;Riam Berasap Jaya;61.11.01.2010
