No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Medanglayang;3207300001;Medanglayang;32.07.07.2001
2;Panumbangan;3207300002;Panumbangan;32.07.07.2002
3;Tanjungmulya;3207300003;Tanjungmulya;32.07.07.2008
4;Kertaraharja;3207300004;Kertaraharja;32.07.07.2011
5;Sukakerta;3207300005;Sukakerta;32.07.07.2003
6;Golat;3207300006;Golat;32.07.07.2004
7;Sindangherang;3207300007;Sindangherang;32.07.07.2005
8;Sindangmukti;3207300008;Sindangmukti;32.07.07.2012
9;Jayagiri;3207300009;Jayagiri;32.07.07.2010
10;Banjarangsana;3207300010;Banjarangsana;32.07.07.2006
11;Payungsari;3207300011;Payungsari;32.07.07.2009
12;Payungagung;3207300012;Payungagung;32.07.07.2007
13;Sindangbarang;3207300013;Sindangbarang;32.07.07.2013
14;Buanamekar;3207300014;Buanamekar;32.07.07.2014
