No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Togola Wayoli;8201130012;Togola Wayoli;82.01.03.2012
2;Togola Sangir;8201130013;Togola Sangir;82.01.03.2013
3;Tahafo;8201130014;Tahafo;82.01.03.2014
4;Kie Ici;8201130015;Kie Ici;82.01.03.2018
5;Maritango;8201130016;Maritango;82.01.03.2017
6;Tongute Goin;8201130017;Tongute Goin;82.01.03.2019
7;Akesibu;8201130018;Akesibu;82.01.03.2016
8;Tongute Sungi;8201130019;Tungute Sungi;82.01.03.2020
9;Tongute Ternate;8201130020;Tongute Ternate;82.01.03.2015
10;Tobaol;8201130021;Tobaol;82.01.03.2022
11;Gam Ici;8201130022;Gam Ici;82.01.03.2021
12;Gam Lamo;8201130023;Gamlamo;82.01.03.2023
13;Naga;8201130037;Naga;82.01.03.2037
14;Tongute Ternate Asal;8201130038;Tongute Ternate Selatan;82.01.03.2041
15;Kampung Baru;8201130039;Kampung Baru;82.01.03.2043
16;Soana Masungi;8201130040;Soana Masungi;82.01.03.2040
17;Akeboso;8201130041;Ake Boso;82.01.03.2042
