No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Masewe;7204031001;Masewe;72.02.05.2010
2;Pancasila I;7204031002;Pancasila;72.02.05.2004
3;Olumokunde;7204031003;Olumokunde;72.02.05.2005
4;Kamba;7204031004;Kamba;72.02.05.2006
5;Petiro;7204031005;Petiro;72.02.05.2003
6;Taripa;7204031006;Taripa;72.02.05.2001
7;Tiu;7204031007;Tiu;72.02.05.2002
8;Poleganyara;7204031008;Poleganyara;72.02.05.2009
9;Ompo Didiri;7204031009;Didiri;72.02.05.2007
10;Kelei;7204031010;Kelei;72.02.05.2008
11;Matialemba;7204031011;Matialemba;72.02.05.2011
12;Kancuu;7204031012;Kancuu;72.02.05.2012
13;Magapu;7204031013;Magapu;72.02.05.2013
