No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pasirhaur;3602120006;Pasirhaur;36.02.04.2016
2;Girilaya;3602120007;Girilaya;36.02.04.2003
3;Jayapura;3602120008;Jayapura;36.02.04.2013
4;Giriharja;3602120009;Giriharja;36.02.04.2009
5;Bintangsari;3602120010;Bintangsari;36.02.04.2015
6;Cipanas;3602120011;Cipanas;36.02.04.2002
7;Luhurjaya;3602120013;Luhurjaya;36.02.04.2007
8;Sipayung;3602120014;Sipayung;36.02.04.2014
9;Bintangresmi;3602120015;Bintangresmi;36.02.04.2005
10;Malangsari;3602120016;Malangsari;36.02.04.2004
11;Sukasari;3602120017;Sukasari;36.02.04.2010
12;Haurgajrug;3602120018;Haurgajrug;36.02.04.2008
13;Talagahiang;3602120019;Talagahiyang;36.02.04.2006
14;Harumsari;3602120020;Harumsari;36.02.04.2020
