No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mokoditek I;7107030001;Mokoditek I;71.08.03.2015
2;Mokoditek;7107030002;Mokoditek;71.08.03.2001
3;Nunuka;7107030003;Nunuka;71.08.03.2002
4;Saleo;7107030004;Saleo;71.08.03.2003
5;Binuanga;7107030005;Binuanga;71.08.03.2010
6;Bohabak Iv;7107030006;Bohabak Iv;71.08.03.2012
7;Bohabak Ii;7107030007;Bohabak Ii;71.08.03.2005
8;Bohabak I;7107030008;Bohabak I;71.08.03.2004
9;Bohabak Iii;7107030009;Bohabak Iii;71.08.03.2011
10;Binjeita;7107030010;Binjeita;71.08.03.2006
11;Binjeita I;7107030011;Binjeita I;71.08.03.2013
12;Binjeita Ii;7107030012;Binjeita Ii;71.08.03.2014
13;Biontong;7107030013;Biontong;71.08.03.2007
14;Biontong Ii;7107030014;Biontong Ii;71.08.03.2009
15;Biontong I;7107030015;Biontong I;71.08.03.2008
16;Saleo I;7107030016;Saleo;71.08.03.2003
17;Nagara;7107030017;Nagara;71.08.03.2019
18;Tanjung Labuo;7107030018;Tanjung Labou;71.08.03.2018
19;Binuni;7107030019;Binuni;71.08.03.2017
20;Lipu Bogu;7107030020;Lipu Bogu;71.08.03.2016
