No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Teunom;1108130001;Teunom;11.06.13.2012
2;Pasi Janeng;1108130002;Pasi Janeng;11.06.13.2014
3;Alue Riyeung;1108130003;Alue Reuyeueng;11.06.13.2016
4;Deudap;1108130004;Deudap;11.06.13.2017
5;Rabo;1108130005;Rabo;11.06.13.2015
6;Lamteng;1108130006;Lamteng;11.06.13.2013
7;Lhoh;1108130007;Lhok;11.06.13.2011
8;Lampuyang;1108130008;Lampuyang;11.06.13.2010
9;Lapeng;1108130009;Lapeng;11.06.13.2004
10;Paloh;1108130010;Paloh;11.06.13.2009
11;Blang Situngkoh;1108130011;Blang Situngkoh;11.06.13.2008
12;Ulee Paya;1108130012;Ulee Paya;11.06.13.2005
13;Seurapong;1108130013;Seurapong;11.06.13.2007
14;Gugob;1108130014;Gugop;11.06.13.2006
15;Alue Raya;1108130015;Alue Raya;11.06.13.2002
16;Rinon;1108130016;Rinon;11.06.13.2001
17;Melingge;1108130017;Melingge;11.06.13.2003
