No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Purwosari;1805010006;Purwosari;18.02.03.2001
2;Mojokerto;1805010008;Mojokerto;18.02.03.2019
3;Sendang Ayu;1805010009;Sendang Ayu;18.02.03.2002
4;Surabaya;1805010010;Surabaya;18.02.03.2004
5;Bandarsari;1805010011;Bandar Sari;18.02.03.2003
6;Sri Agung;1805010012;Sri Agung;18.02.03.2009
7;Kota Baru;1805010013;Kota Baru;18.02.03.2006
8;Margorejo;1805010014;Margorejo;18.02.03.2005
9;Karang Tanjung;1805010015;Karang Tanjung;18.02.03.2007
10;Kuripan;1805010028;Kuripan;18.02.03.2008
11;Haduyang Ratu;1805010029;Haduyang Ratu;18.02.03.2010
12;Padang Ratu;1805010030;Padang Ratu;18.02.03.2011
13;Karang Sari;1805010051;Karang Sari;18.02.03.2018
14;Sumbersari;1805010061;Sumber Sari;18.02.03.2020
15;Purworejo;1805010062;Purworejo;18.02.03.2021
