No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kepuh;3209130003;Kepuh;32.09.17.2003
2;Cilukrak;3209130006;Cilukrak;32.09.17.2002
3;Balerante;3209130007;Balerante;32.09.17.2004
4;Panongan;3209130008;Panongan;32.09.17.2005
5;Beberan;3209130009;Beberan;32.09.17.2006
6;Semplo;3209130010;Semplo;32.09.17.2007
7;Palimanan Timur;3209130011;Palimanan Timur;32.09.17.2008
8;Pegagan;3209130014;Pegagan;32.09.17.2011
9;Lungbenda;3209130015;Lungbenda;32.09.17.2012
10;Ciawi;3209130016;Ciawi;32.09.17.2013
11;Cengkuang;3209130017;Cengkuang;32.09.17.2015
12;Tegalkarang;3209130018;Tegalkarang;32.09.17.2014
