No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Korupun;9416027001;Koropun;91.13.40.2001
2;Dagi;9416027002;Dagi;91.13.40.2002
3;Wemin;9416027004;Wemin;91.13.40.2003
4;Morome;9416027005;Morome;91.13.40.2004
5;Moo;9416027007;Moo;91.13.40.2005
6;Batkuk;9416027008;Batkuk;91.13.40.2006
7;Maldua;9416027009;Maldua;91.13.40.2007
8;Amdua;9416027010;Amdua;91.13.40.2008
9;Somsek;9416027011;Somsek;91.13.40.2009
10;Basal;9416027012;Basal;91.13.40.2010
11;Yamdua;9416027013;Yamdua;91.13.40.2011
12;Dildau;9416027014;Dildau;91.13.40.2012
