No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Molof;9420020001;Molof;91.11.03.2001
2;Senggi;9420020002;Senggi;91.11.03.2002
3;Warlef;9420020003;Warlef;91.11.03.2003
4;Woslay;9420020005;Woslay;91.11.03.2006
5;Usku;9420020006;Usku;91.11.03.2005
6;Waley;9420020007;Waley;91.11.03.2011
7;Namla;9420020008;Namla;91.11.03.2010
