No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bawosaloo Dao Dao;1214081001;Bawosalo'o Dao-dao;12.14.11.2003
2;Togizita;1214081002;Togizita;12.14.11.2001
3;Tuhoowo;1214081003;Tuho'owo;12.14.11.2004
4;Soledua;1214081004;Soledua;12.14.11.2002
5;Dao-dao Sowo;1214081005;Dao-dao Sowo;12.14.11.2008
6;Hilitoese;1214081007;Hilitoese;12.14.11.2007
7;Hiliadulo;1214081008;Hiliadulo;12.14.11.2009
8;Togizita I;1214081009;Togizita I;12.14.11.2005
9;Soledua I;1214081010;Soledua I;12.14.11.2010
10;Soledua Ii;1214081011;Soledua Ii;12.14.11.2011
