No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Teluk Nilap;1409032001;Teluknilap;14.07.15.2002
2;Sungai Majo;1409032002;Sungaimajo;14.07.15.2003
3;Sungai Pinang;1409032003;Sungaipinang;14.07.15.2004
4;Rantau Panjang Kiri;1409032004;Rantau Panjang Kiri;14.07.15.2001
5;Rantau Panjang Kiri Hilir;1409032005;Rantau Panjang Kiri Hilir;14.07.15.2009
6;Jojol;1409032006;Jojol;14.07.15.2006
7;Sungai Panji Panji;1409032007;Sungaipanji-panji;14.07.15.2005
8;Pulau Halang Belakang;1409032008;Pulauhalang Belakang;14.07.15.2008
9;Pulau Halang Muka;1409032009;Pulauhalang Muka;14.07.15.2007
10;Sungai Majo Pusako;1409032010;Sungaimajo Pusako;14.07.15.2011
11;Pulau Halang Hulu;1409032011;Pulauhalang Hulu;14.07.15.2012
12;Teluk Nilap Jaya;1409032012;Teluknilap Jaya;14.07.15.2010
