No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Datuk Bandar;1272010;Datuk Bandar;12.74.05
2;Datuk Bandar Timur;1272011;Datuk Bandar Timur;12.74.06
3;Tanjung Balai Selatan;1272020;Tanjung Balai Selatan;12.74.01
4;Tanjung Balai Utara;1272030;Tanjung Balai Utara;12.74.02
5;Sei Tualang Raso;1272040;Sei Tualang Raso;12.74.03
6;Teluk Nibung;1272050;Teluk Nibung;12.74.04
