No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Onan Runggu I;1205110001;Onan Runggu I;12.02.12.2006
2;Sipahutar Iii;1205110002;Sipahutar Iii;12.02.12.2005
3;Siabal Abal I;1205110003;Siabal-abal I;12.02.12.2010
4;Siabal Abal Ii;1205110004;Siabal-abal Ii;12.02.12.2015
5;Aek Nauli Ii;1205110005;Aek Nauli Ii;12.02.12.2011
6;Aek Nauli Iii;1205110006;Aek Nauli Iii;12.02.12.2017
7;Aek Nauli I;1205110007;Aek Nauli I;12.02.12.2016
8;Sabungan Nihuta V;1205110008;Sabungannihuta V;12.02.12.2021
9;Siabal Abal Iii;1205110009;Siabal-abal Iii;12.02.12.2009
10;Sipahutar Ii;1205110010;Sipahutar Ii;12.02.12.2004
11;Sipahutar I;1205110011;Sipahutar I;12.02.12.2003
12;Onan Runggu Iii;1205110012;Onan Runggu Iii;12.02.12.2008
13;Onan Runggu Ii;1205110013;Onan Runggu Ii;12.02.12.2018
14;Onan Runggu Iv;1205110014;Onan Runggu Iv;12.02.12.2014
15;Sabungan Nihuta I;1205110015;Sabungannihuta I;12.02.12.2002
16;Sabungan Nihuta Ii;1205110016;Sabungannihuta Ii;12.02.12.2020
17;Sabungan Nihuta Iii;1205110017;Sabungannihuta Iii;12.02.12.2013
18;Sabungan Nihuta Iv;1205110018;Sabungannihuta Iv;12.02.12.2001
19;Tapian Nauli Ii;1205110019;Tapian Nauli Ii;12.02.12.2012
20;Tapian Nauli Iii;1205110020;Tapian Nauli Iii;12.02.12.2007
21;Tapian Nauli I;1205110021;Tapian Nauli I;12.02.12.2019
22;Siabal Abal Iv;1205110022;Siabal-abal Iv;12.02.12.2022
23;Aek Nauli Iv;1205110023;Aek Nauli Iv;12.02.12.2023
24;Siabal-abal Vi;1205110024;Siabal-abal Vi;12.02.12.2025
25;Siabal-abal V;1205110025;Siabal-abal V;12.02.12.2024
