No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mon Ikeun;1108020007;Mon Ikeun;11.06.02.2001
2;Naga Umbang;1108020008;Naga Umbang;11.06.02.2014
3;Lambaro Kueh;1108020009;Lambaro Kueh;11.06.02.2006
4;Lam Ateuk;1108020010;Lam Ateuk;11.06.02.2007
5;Aneuk Paya;1108020011;Aneuk Paya;11.06.02.2010
6;Lampaya;1108020012;Lampaya;11.06.02.2015
7;Lamkruet;1108020013;Lamkrut;11.06.02.2004
8;Weuraya;1108020014;Weu Raya;11.06.02.2003
9;Meunasah Lambaro;1108020015;Meunasah Lambaro;11.06.02.2020
10;Mon Cut;1108020016;Meunasah Mon Cut;11.06.02.2017
11;Meunasah Manyang;1108020017;Meunasah Manyang;11.06.02.2018
12;Meunasah Karieng;1108020018;Meunasah Karieng;11.06.02.2025
13;Lamgaboh;1108020019;Lamgaboh;11.06.02.2005
14;Tanjong;1108020020;Tanjong;11.06.02.2009
15;Kueh;1108020021;Kueh;11.06.02.2008
16;Nusa;1108020022;Nusa;11.06.02.2002
17;Seubun Keutapang;1108020023;Seubun Keutapang;11.06.02.2011
18;Seubun Ayon;1108020024;Seubun Ayon;11.06.02.2012
19;Lambaro Seubun;1108020025;Lambaro Seubun;11.06.02.2013
20;Meunasah Mesjid Lamlhom;1108020026;Meunasah Mesjid Lamlhom;11.06.02.2016
21;Meunasah Baro;1108020027;Meunasah Baro Lamlhom;11.06.02.2021
22;Meunasah Mesjid Lampuuk;1108020028;Mns. Mesjid Lampuuk;11.06.02.2023
23;Meunasah Balee;1108020029;Meunasah Belee;11.06.02.2024
24;Lamgirek;1108020030;Meunasah Lam Girek;11.06.02.2019
25;Meunasah Beutong;1108020031;Meunasah Beutong;11.06.02.2022
26;Lamcok;1108020032;Lamcok;11.06.02.2026
27;Meunasah Blang;1108020033;Meunasah Blang;11.06.02.2028
28;Meunasah Cut;1108020034;Meunasah Cut;11.06.02.2027
