No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bontoloe;7305051001;Bontoloe;73.05.09.2003
2;Kalenna Bontongape;7305051002;Kalenna Bontongape;73.05.09.2011
3;Bontomangape;7305051003;Bontomangape;73.05.09.2005
4;Parambambe;7305051004;Parambambe;73.05.09.2007
5;Pattinoang;7305051005;Pattinoang;73.05.09.2010
6;Boddia;7305051006;Boddia;73.05.09.2004
7;Parangmata;7305051007;Parangmata;73.05.09.2006
8;Galesong Kota;7305051008;Galesong Kota;73.05.09.2002
9;Galesong Baru;7305051009;Galesong Baru;73.05.09.2001
10;Palalakkang;7305051010;Pa'lalakkang;73.05.09.2009
11;Parasangang Beru;7305051011;Pa'rasangang Beru;73.05.09.2008
12;Kalukuang;7305051012;Kalukuang;73.05.09.2012
13;Mappakalompo;7305051013;Mappakalompo;73.05.09.2013
14;Campagaya;7305051014;Campagaya;73.05.09.2014
