No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pepas;6205010001;Pepas;62.05.01.2007
2;Tumpung Laung Ii;6205010002;Tumpung Laung Ii;62.05.01.1004
3;Tumpung Laung I;6205010003;Tumpung Laung I;62.05.01.1003
4;Montallat I;6205010004;Montallat I;62.05.01.1001
5;Montallat Ii;6205010005;Montallat Ii;62.05.01.1002
6;Sikan;6205010006;Sikan;62.05.01.2005
7;Rubei;6205010007;Rubei;62.05.01.2006
8;Ruji;6205010008;Ruji;62.05.01.2008
9;Paring Lahung;6205010009;Paring Lahung;62.05.01.2009
10;Kamawen;6205010010;Kamawen;62.05.01.2010
