No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kebirangga Selatan;5311012001;Kebirangga Selatan;53.08.11.2002
2;Kamubheka;5311012002;Kamubheka;53.08.11.2003
3;Kebirangga;5311012003;Kebirangga;53.08.11.2001
4;Boafeo;5311012004;Boafeo;53.08.11.2005
5;Magekapa;5311012005;Magekapa;53.08.11.2004
6;Nabe;5311012006;Nabe;53.08.11.2006
7;Kobaleba;5311012007;Kobaleba;53.08.11.2007
8;Mundinggasa;5311012008;Mundinggasa;53.08.11.2008
9;Kolikapa;5311012009;Kolikapa;53.08.11.2009
10;Kebirangga Tengah;5311012010;Kebirangga Tengah;53.08.11.2010
11;Natanangge;5311012011;Natanangge;53.08.11.2011
