No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pamaroh;3528090001;Pamaroh;35.28.12.2001
2;Pamoroh;3528090002;Pamoroh;35.28.12.2002
3;Bangkes;3528090003;Bangkes;35.28.12.2009
4;Kadur;3528090004;Kadur;35.28.12.2008
5;Bungbaruh;3528090005;Bungbaruh;35.28.12.2007
6;Sokolelah;3528090006;Sokolelah;35.28.12.2003
7;Gagah;3528090007;Gagah;35.28.12.2004
8;Kertagena Laok;3528090008;Kertagena Laok;35.28.12.2005
9;Kertagena Tengah;3528090009;Kertagena Tengah;35.28.12.2006
10;Kertagena Daya;3528090010;Kertagena Dajah;35.28.12.2010
