No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Koto Benai;1401040001;Koto Benai;14.09.06.2021
2;Talontam;1401040002;Talontom;14.09.06.2004
3;Banjar Benai;1401040003;Banjar Benai;14.09.06.2003
4;Gunung Kesiangan;1401040004;Gunungkesiangan;14.09.06.2005
5;Banjar Lopak;1401040005;Banjar Lopak;14.09.06.2007
6;Pulau Kalimanting;1401040006;Pulaukalimanting;14.09.06.2006
7;Tanjung;1401040007;---;---
8;Pulau Ingu;1401040008;Pulauingu;14.09.06.2012
9;Simandolak;1401040009;Simandolak;14.09.06.2013
10;Tebing Tinggi;1401040012;Tebing Tinggi;14.09.06.2014
11;Pulau Lancang;1401040013;Pulaulancang;14.09.06.2015
12;Pulau Tongah;1401040014;Pulautongah;14.09.06.2010
13;Ujung Tanjung;1401040015;Ujung Tanjung;14.09.06.2011
14;Siberakun;1401040016;Siberakun;14.09.06.2009
15;Benai;1401040017;Benai;14.09.06.1001
16;Benai Kecil;1401040018;Benai Kecil;14.09.06.2016
