No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pangenrejo;3306060001;Pangenrejo;33.06.06.1012
2;Kedung Sari;3306060002;Kedungsari;33.06.06.1011
3;Wonoroto;3306060003;Wonoroto;33.06.06.2006
4;Semawung;3306060004;Semawung;33.06.06.2005
5;Ganggeng;3306060005;Ganggeng;33.06.06.2004
6;Pacekelan;3306060006;Pacekelan;33.06.06.2001
7;Plipir;3306060007;Plipir;33.06.06.2002
8;Brenggong;3306060008;Brenggong;33.06.06.2003
9;Cangkrep Kidul;3306060009;Cangkrepkidul;33.06.06.1007
10;Cangkrep Lor;3306060010;Cangkreplor;33.06.06.1008
11;Sidorejo;3306060011;Sidorejo;33.06.06.2009
12;Tambakrejo;3306060012;Tambakrejo;33.06.06.1010
13;Purworejo;3306060013;Purworejo;33.06.06.1017
14;Pangenjuru Tengah;3306060014;Pangenjurutengah;33.06.06.1013
15;Doplang;3306060015;Doplang;33.06.06.1014
16;Sindurjan;3306060016;Sindurjan;33.06.06.1015
17;Paduroso;3306060017;Paduroso;33.06.06.1016
18;Mranti;3306060018;Mranti;33.06.06.1018
19;Mudal;3306060019;Mudal;33.06.06.1019
20;Keseneng;3306060020;Keseneng;33.06.06.1020
21;Baledono;3306060021;Baledono;33.06.06.1021
22;Sido Mulyo;3306060022;Sidomulyo;33.06.06.2023
23;Sudimoro;3306060023;Sudimoro;33.06.06.2024
24;Donorati;3306060024;Donorati;33.06.06.2025
25;Wonotulus;3306060025;Wonotulus;33.06.06.2022
