No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Besik;6402060001;Besiq;64.07.08.2001
2;Bermai;6402060002;Bermai;64.07.08.2002
3;Muara Nilik;6402060003;Muara Niliq;64.07.08.2003
4;Mantar;6402060004;Mantar;64.07.08.2004
5;Muara Bomboy;6402060005;Muara Bomboy;64.07.08.2005
6;Damai Seberang;6402060006;Damai Seberang;64.07.08.2006
7;Mendika;6402060007;Mendika;64.07.08.2007
8;Damai Kota;6402060008;Damai Kota;64.07.08.2008
9;Lumpat Dahuq;6402060009;Lumpat Dahuq;64.07.08.2009
10;Muara Tokong;6402060010;Muara Tokong;64.07.08.2010
11;Jengan Danum;6402060011;Jengan Danum;64.07.08.2011
12;Keay;6402060012;Keay;64.07.08.2012
13;Tepulang;6402060013;Tapulang;64.07.08.2013
14;Benung;6402060014;Benung;64.07.08.2014
15;Muara Nyahing;6402060015;Muara Nyahing;64.07.08.2020
16;Sempatn;6402060016;Sempatn;64.07.08.2021
17;Kelian;6402060017;Kelian;64.07.08.2022
