No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sukaratu;3215161001;Sukaratu;32.15.30.2007
2;Ciptamargi;3215161002;Ciptamargi;32.15.30.2008
3;Tanjungsari;3215161003;Tanjungsari;32.15.30.2010
4;Mekarpohaci;3215161004;Mekarpohaci;32.15.30.2009
5;Kertamukti;3215161005;Kertamukti;32.15.30.2001
6;Cikande;3215161006;Cikande;32.15.30.2004
7;Rawasari;3215161007;Rawasari;32.15.30.2002
8;Kosambibatu;3215161008;Kosambibatu;32.15.30.2005
9;Pusakajaya Selatan;3215161009;Pusakajaya Selatan;32.15.30.2003
10;Pusakajaya Utara;3215161010;Pusakajaya Utara;32.15.30.2006
