No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Guguk Panjang;1375010;Guguak Panjang;13.75.01
2;Mandiangin Koto Selayan;1375020;Mandiangin K. Selayan;13.75.02
3;Aur Birugo Tigo Baleh;1375030;Aur Birugo Tigo Baleh;13.75.03
