No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kuyanga;7109052001;Kuyanga;71.07.10.2007
2;Kuyanga Satu;7109052002;Kuyanga Satu;71.07.10.2008
3;Tombatu Dua;7109052003;Tombatu Dua;71.07.10.2001
4;Tombatu Dua Utara;7109052004;Tombatu Dua Utara;71.07.10.2002
5;Tombatu Dua Barat;7109052005;Tombatu Dua Barat;71.07.10.2003
6;Tombatu Dua Tengah;7109052006;Tombatu Dua Tengah;71.07.10.2004
7;Tombatu Tiga;7109052007;Tombatu Tiga;71.07.10.2005
8;Tombatu Tiga Tengah;7109052008;Tombatu Tiga Tengah;71.07.10.2006
9;Winorangian;7109052009;Winorangian;71.07.10.2009
10;Winorangian Satu;7109052010;Winorangian Satu;71.07.10.2010
