No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tanjung Terdana;1709051001;Tanjung Terdana;17.09.09.2007
2;Pondok Kubang;1709051002;Pondok Kubang;17.09.09.2001
3;Anyar;1709051003;Dusun Anyar;17.09.09.2003
4;Batu Raja;1709051004;Batu Raja;17.09.09.2002
5;Tanjung Dalam;1709051005;Tanjung Dalam;17.09.09.2004
6;Talang Tengah I;1709051006;Talang Tengah I;17.09.09.2005
7;Linggar Galing;1709051007;Linggar Galing;17.09.09.2008
8;Paku Haji;1709051008;Paku Haji;17.09.09.2006
9;Dusun Baru I;1709051009;Dusun Baru I;17.09.09.2009
10;Harapan Makmur;1709051010;Harapan Makmur;17.09.09.2010
11;Taba Jambu;1709051011;Taba Jambu;17.09.09.2012
12;Margo Mulyo;1709051012;Margo Mulyo;17.09.09.2011
