No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Mori Atas;7212010;Mori Atas;72.12.05
2;Lembo;7212020;Lembo;72.12.04
3;Lembo Raya;7212030;Lembo Raya;72.12.03
4;Petasia Timur;7212040;Petasia Timur;72.12.02
5;Petasia;7212050;Petasia;72.12.01
6;Petasia Barat;7212060;Petasia Barat;72.12.10
7;Mori Utara;7212070;Mori Utara;72.12.06
8;Soyo Jaya;7212080;Soyo Jaya;72.12.07
9;Bungku Utara;7212090;Bungku Utara;72.12.08
10;Mamosalato;7212100;Mamosalato;72.12.09
