No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Ampenan;5271010;Ampenan;52.71.01
2;Sekarbela;5271011;Sekarbela;52.71.04
3;Mataram;5271020;Mataram;52.71.02
4;Selaparang;5271021;Selaprang;52.71.05
5;Cakranegara;5271030;Cakranegara;52.71.03
6;Sandubaya;5271031;Sandubaya;52.71.06
