No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Duru;1214010001;Duru;12.14.04.2001
2;Tuwaso;1214010002;Tuwaso;12.14.04.2002
3;Hilioromao;1214010003;Hilioromao;12.14.04.2003
4;Eho;1214010004;Eho;12.14.04.2004
5;Sialema;1214010005;Sialema;12.14.04.2005
6;Bawonifaoso;1214010006;Bowonifaoso;12.14.04.2006
7;Hilianombasela;1214010007;Hilianombasela;12.14.04.2007
8;Lumbui Melayu;1214010008;Lumbui Melayu;12.14.04.2008
9;Hiliorudua Tebolo;1214010009;Hiliorodua Tebolo;12.14.04.2009
10;Tebolo Melayu;1214010010;Tebolo Melayu;12.14.04.2010
11;Baruyu Sibohou;1214010016;Baruyu Sibohou;12.14.04.2022
12;Lumbui Nias;1214010017;Lumbui Nias;12.14.04.2021
13;Tanomokino;1214010018;Tano Mokinu;12.14.04.2024
14;Sepakat;1214010019;Sepakat;12.14.04.2023
15;Hilikana;1214010020;Hilikana;12.14.04.2025
16;Bawootanio Omega;1214010021;---;---
17;Hilinifaese;1214010022;Hilinifaese;12.14.04.2026
