No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Jelutih;1504020001;Jelutih;15.04.04.2001
2;Olak Besar;1504020002;Olak Besar;15.04.04.2002
3;Durian Luncuk;1504020003;Durian Luncuk;15.04.04.1003
4;Aur Gading;1504020004;Aur Gading;15.04.04.2004
5;Hajran;1504020005;Hajran;15.04.04.2006
6;Paku Aji;1504020006;Paku Aji;15.04.04.2005
7;Muara Jangga;1504020007;Muara Jangga;15.04.04.1012
8;Mata Gual;1504020008;Mata Gual;15.04.04.2007
9;Koto Buayo;1504020009;Koto Boyo;15.04.04.2009
10;Karmeo;1504020010;Karmeo;15.04.04.2011
11;Simpang Karmeo;1504020011;Simpang Karmeo;15.04.04.2010
12;Jangga;1504020012;Jangga;15.04.04.2008
13;Terentang Baru;1504020013;Terentang Baru;15.04.04.2014
14;Jangga Baru;1504020014;Jangga Baru;15.04.04.2013
15;Bulian Baru;1504020015;Bulian Baru;15.04.04.2015
16;Simpang Jelutih;1504020016;Simpang Jelutih;15.04.04.2016
17;Simpang Aur Gading;1504020017;Simpang Aur Gading;15.04.04.2017
