No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sulaeman;3204260001;Sulaiman;32.04.09.1004
2;Sukamenak;3204260002;Sukamenak;32.04.09.2003
3;Sayati;3204260003;Sayati;32.04.09.2005
4;Margahayu Selatan;3204260004;Magahayu Selatan;32.04.09.2002
5;Margahayu Tengah;3204260005;Margahayu Tengah;32.04.09.2001
