No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kareung;1109220001;Kareung;11.07.03.2024
2;Awe;1109220002;Awee;11.07.03.2027
3;Rungkom;1109220003;Rungkom;11.07.03.2016
4;Pulo Pande;1109220004;Pulo Pande;11.07.03.2018
5;Mee;1109220005;Mee;11.07.03.2017
6;Alue Lada;1109220006;Alue Lada;11.07.03.2020
7;Seulatan;1109220007;Seulatan;11.07.03.2019
8;Tuha;1109220008;Tuha;11.07.03.2011
9;Teupin Raya;1109220009;Teupin Raya;11.07.03.2015
10;Calong Cut;1109220010;Calong Cut;11.07.03.2008
11;Dayah;1109220011;Dayah;11.07.03.2012
12;Meucat;1109220012;Meucat;11.07.03.2014
13;Aron;1109220013;Aron;11.07.03.2010
14;Mesjid;1109220014;Mesjid;11.07.03.2013
15;Bintang Hu;1109220015;Bintang Hu;11.07.03.2003
16;Dayah Tuha;1109220016;Dayah Tuha;11.07.03.2001
17;Dayah Baroh;1109220017;Dayah Baroh;11.07.03.2002
18;Pulo Tukok;1109220018;Pulo Tukok;11.07.03.2004
19;Glumpang Lhee;1109220019;Geulumpang Lhee;11.07.03.2009
20;Geunteng Timur;1109220020;Geunteng Timur;11.07.03.2007
21;Geunteng Barat;1109220021;Geunteng Barat;11.07.03.2006
22;Pulo Bungong;1109220022;Pulo Bungong;11.07.03.2005
23;Teupin Jeue;1109220023;Teupin Jeue;11.07.03.2021
24;Neuheun;1109220024;Neuheun;11.07.03.2022
25;Crueng;1109220025;Crueng;11.07.03.2023
26;Kulam;1109220026;Kulam;11.07.03.2026
27;Kulee;1109220027;Kulee;11.07.03.2025
28;Pasi Beurandeh;1109220028;Pasi Beurandeh;11.07.03.2028
