No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Huwaga;5320060001;Huwaga;53.20.03.2008
2;Lobodei;5320060002;Lobodei;53.20.03.2003
3;Eiada;5320060003;Eiada;53.20.03.2009
4;Keduru;5320060004;Keduru;53.20.03.2005
5;Bolou;5320060005;Bolou;53.20.03.1001
6;Limaggu;5320060006;Limaggu;53.20.03.1002
7;Loborai;5320060007;Loborai;53.20.03.2007
8;Bodae;5320060008;Bodae;53.20.03.2004
9;Kujiratu;5320060009;Kuji Ratu;53.20.03.2006
10;Keliha;5320060010;Keliha;53.20.03.2010
