No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sukajawa;1805042001;Suka Jawa;18.02.14.2001
2;Sidokerto;1805042002;Sidokerto;18.02.14.2002
3;Sukajadi;1805042003;Suka Jadi;18.02.14.2003
4;Wates;1805042004;Wates;18.02.14.2005
5;Bumiratu;1805042005;Bumi Ratu;18.02.14.2006
6;Bumiraharjo;1805042006;Bumi Raharjo;18.02.14.2004
7;Bumirahayu;1805042007;Bumi Rahayu;18.02.14.2008
8;Sidowaras;1805042008;Sido Waras;18.02.14.2009
9;Bulusari;1805042009;Bulu Sari;18.02.14.2007
10;Tulung Kakan;1805042010;Tulang Kakan;18.02.14.2010
