No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sukacai;3604050001;Sukacai;36.04.22.2005
2;Sukamenak;3604050002;Sukamenak;36.04.22.2010
3;Tejamari;3604050003;Tejamari;36.04.22.2002
4;Panyirapan;3604050004;Panyirapan;36.04.22.2003
5;Tamansari;3604050005;Tamansari;36.04.22.2006
6;Sindangmandi;3604050006;Sindangmandi;36.04.22.2007
7;Curug Agung;3604050007;Curugagung;36.04.22.2011
8;Sukamanah;3604050008;Sukamanah;36.04.22.2009
9;Padasuka;3604050009;Padasuka;36.04.22.2012
10;Sinarmukti;3604050010;Sinarmukti;36.04.22.2013
11;Sidamukti;3604050011;Sidamukti;36.04.22.2004
12;Baros;3604050012;Baros;36.04.22.2001
13;Cisalam;3604050013;Cisalam;36.04.22.2008
14;Suka Indah;3604050014;Suka Indah;36.04.22.2014
