No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Timusu;7312030001;Timusu;73.12.02.2009
2;Rompegading;7312030002;Rompegading;73.12.02.2010
3;Pattojo;7312030003;Pattojo;73.12.02.2006
4;Galung;7312030004;Galung;73.12.02.1003
5;Jennae;7312030005;Jennae;73.12.02.1002
6;Jampu;7312030006;Jampu;73.12.02.2005
7;Barang;7312030007;Barang;73.12.02.2011
8;Appanang;7312030011;Appanang;73.12.02.1001
