No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tonang;6103040001;Tonang;61.08.07.2007
2;Andeng;6103040002;Andeng;61.08.07.2005
3;Gombang;6103040003;Gombang;61.08.07.2013
4;Pahauman;6103040004;Pahauman;61.08.07.2001
5;Sidas;6103040005;Sidas;61.08.07.2009
6;Keranji Mancal;6103040006;Keranji Mancal;61.08.07.2010
7;Banying;6103040007;Banying;61.08.07.2008
8;Rabak;6103040008;Rabak;61.08.07.2014
9;Sebatih;6103040009;Sebatih;61.08.07.2003
10;Saham;6103040010;Saham;61.08.07.2004
11;Aur Sampuk;6103040011;Aur Sampuk;61.08.07.2012
12;Senakin;6103040012;Senakin;61.08.07.2006
13;Paloan;6103040013;Paloan;61.08.07.2002
14;Keranji Paidang;6103040014;Keranji Paidang;61.08.07.2011
