No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Jatirawa;3328150001;Jatirawa;33.28.14.2001
2;Kabukan;3328150002;Kabukan;33.28.14.2002
3;Setu;3328150003;Setu;33.28.14.2003
4;Purbasana;3328150004;Purbasana;33.28.14.2004
5;Kemanggungan;3328150005;Kemanggungan;33.28.14.2005
6;Karangmangu;3328150006;Karangmangu;33.28.14.2006
7;Lebeteng;3328150007;Lebeteng;33.28.14.2007
8;Brekat;3328150008;Brekat;33.28.14.2008
9;Karangjati;3328150009;Karangjati;33.28.14.2009
10;Bulakwaru;3328150010;Bulakwaru;33.28.14.2010
11;Mindaka;3328150011;Mindaka;33.28.14.2011
12;Tarub;3328150012;Tarub;33.28.14.2012
13;Kedung Bungkus;3328150013;Kedungbungkus;33.28.14.2013
14;Kedokan Sayang;3328150014;Kedokansayang;33.28.14.2014
15;Bumiharja;3328150015;Bumiharja;33.28.14.2015
16;Kalijambe;3328150016;Kalijambe;33.28.14.2016
17;Mangunsaren;3328150017;Mangunsaren;33.28.14.2020
18;Margapadang;3328150018;Margapadang;33.28.14.2017
19;Kesamiran;3328150019;Kesamiran;33.28.14.2018
20;Kesadikan;3328150020;Kesadikan;33.28.14.2019
