No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sukorejo;3507140001;Sukorejo;35.07.10.2005
2;Bulupitu;3507140002;Bulupitu;35.07.10.2006
3;Sukosari;3507140003;Sukosari;35.07.10.2003
4;Panggungrejo;3507140004;Panggungrejo;35.07.10.2007
5;Gondanglegi Kulon;3507140005;Gondanglegi Kulon;35.07.10.2002
6;Gondanglegi Wetan;3507140006;Gondanglegi Wetan;35.07.10.2004
7;Sepanjang;3507140007;Sepanjang;35.07.10.2014
8;Putat Kidul;3507140008;Putat Kidul;35.07.10.2001
9;Putat Lor;3507140009;Putat Lor;35.07.10.2009
10;Urek Urek;3507140010;Urek - Urek;35.07.10.2010
11;Ketawang;3507140011;Ketawang;35.07.10.2011
12;Ganjaran;3507140012;Ganjaran;35.07.10.2008
13;Putukrejo;3507140013;Putukrejo;35.07.10.2012
14;Sumberjaya;3507140014;Sumberjaya;35.07.10.2013
