No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tugumulyo;1609051001;Tugu Mulyo;16.08.18.2001
2;Bangsa Negara;1609051002;Bangsa Negara;16.08.18.2002
3;Tugu Harum;1609051003;Tugu Harum;16.08.18.2003
4;Tulus Ayu;1609051004;Tulus Ayu;16.08.18.2004
5;Karang Binangun;1609051005;Karang Binangun;16.08.18.2006
6;Jati Mulyo 1;1609051006;Jati Mulyo I;16.08.18.2007
7;Pandan Sari 1;1609051007;Pandan Sari I;16.08.18.2008
8;Pelita Jaya;1609051008;Pelita Jaya;16.08.18.2009
9;Mekar Jaya;1609051009;Mekar Jaya;16.08.18.2010
10;Lubuk Harjo;1609051010;Lubuk Harjo;16.08.18.2011
11;Tanah Merah;1609051011;Tanah Merah;16.08.18.2012
12;Joso Winangun;1609051012;Yosowinangun;16.08.18.2005
13;Rantau Jaya;1609051013;Rantau Jaya;16.08.18.2013
14;Tebing Sari Mulya;1609051014;Tebing Sari Mulya;16.08.18.2014
15;Marga Cinta;1609051015;Marga Cinta;16.08.18.2015
16;Karang Binangun Ii;1609051016;Karang Binangun Ii;16.08.18.2016
17;Burnai Sari Mulya;1609051017;---;---
