No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Banyuurip;3308180001;Banyuurip;33.08.19.2009
2;Tampingan;3308180002;Tampingan;33.08.19.2008
3;Purwosari;3308180003;Purwosari;33.08.19.2004
4;Sidorejo;3308180004;Sidorejo;33.08.19.2003
5;Soroyudan;3308180005;Soroyudan;33.08.19.2002
6;Tegalrejo;3308180006;Tegalrejo;33.08.19.2001
7;Sukorejo;3308180007;Sukorejo;33.08.19.2007
8;Kebonagung;3308180008;Kebonagung;33.08.19.2016
9;Japan;3308180009;Japan;33.08.19.2015
10;Banyusari;3308180010;Banyusari;33.08.19.2006
11;Dlimas;3308180011;Dlimas;33.08.19.2005
12;Glagahombo;3308180012;Glagahombo;33.08.19.2010
13;Ngasem;3308180013;Ngasem;33.08.19.2017
14;Girirejo;3308180014;Girirejo;33.08.19.2018
15;Purwodadi;3308180015;Purwodadi;33.08.19.2011
16;Wonokerto;3308180016;Wonokerto;33.08.19.2012
17;Dawung;3308180017;Dawung;33.08.19.2013
18;Klopo;3308180018;Klopo;33.08.19.2014
19;Ngadirejo;3308180019;Ngadirejo;33.08.19.2019
20;Donorojo;3308180020;Donorejo;33.08.19.2020
21;Mangunrejo;3308180021;Mangunrejo;33.08.19.2021
