No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tambusai Barat;1407050001;Tambusai Barat;14.06.04.2002
2;Sungai Kumango;1407050002;Sungai Komango;14.06.04.2007
3;Batas;1407050003;Batas;14.06.04.2004
4;Tali Kumain;1407050004;Talikumain;14.06.04.2005
5;Tambusai Tengah;1407050005;Tambusai Tengah;14.06.04.1001
6;Rantau Panjang;1407050006;Rantau Panjang;14.06.04.2006
7;Sialang Rindang;1407050007;Sialang Rindang;14.06.04.2009
8;Tambusai Timur;1407050008;Tambusai Timur;14.06.04.2003
9;Sukamaju;1407050009;Suka Maju;14.06.04.2010
10;Batang Kumu;1407050015;Batang Kumu;14.06.04.2008
11;Tingkok;1407050016;Tingkok;14.06.04.2012
12;Lubuk Soting;1407050017;Lubuk Soting;14.06.04.2011
