No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sepang Kelod;5108030001;Sepang Kelod;51.08.03.2015
2;Tista;5108030002;Tista;51.08.03.2002
3;Bongancina;5108030003;Bongancina;51.08.03.2003
4;Pucaksari;5108030004;Pucaksari;51.08.03.2004
5;Sepang;5108030005;Sepang;51.08.03.2001
6;Telaga;5108030006;Telaga;51.08.03.2005
7;Titab;5108030007;Titab;51.08.03.2006
8;Kekeran;5108030008;Kekeran;51.08.03.2010
9;Busungbiu;5108030009;Busungbiu;51.08.03.2011
10;Pelapuan;5108030010;Pelapuan;51.08.03.2012
11;Subuk;5108030011;Subuk;51.08.03.2007
12;Tinggarsari;5108030012;Tinggarsari;51.08.03.2008
13;Kedis;5108030013;Kedis;51.08.03.2009
14;Bengkel;5108030014;Bengkel;51.08.03.2013
15;Umejero;5108030015;Umejero;51.08.03.2014
