No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tanjung Pisang;1401053001;Tanjungpisang;14.09.13.2008
2;Pengalian;1401053002;Pengalihan;14.09.13.2005
3;Kasang Limau Sundai;1401053003;Kasang Limau Sundai;14.09.13.2010
4;Teratak Jering;1401053004;Teratak Jering;14.09.13.2007
5;Koto Rajo;1401053005;Koto Rajo;14.09.13.2011
6;Danau;1401053006;Danau;14.09.13.2009
7;Lumbok;1401053007;Lumbok;14.09.13.2006
8;Pelukahan;1401053008;Pelukahan;14.09.13.2004
9;Pulau Baru;1401053009;Pulaubaru;14.09.13.2001
10;Tanjung;1401053010;Tanjung;14.09.13.2012
11;Sungai Serik;1401053011;Sungaisorik;14.09.13.2013
12;Rawang Oguang;1401053012;Rawang Oguang;14.09.13.2014
13;Pulau Kulur;1401053013;Pulaukulur;14.09.13.2003
14;Pulau Beralo;1401053014;Pulauberalo;14.09.13.2002
